/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00001.png,1596,109,1880,682,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00001.png,1217,137,1512,748,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00004.png,113,627,446,795,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00004.png,328,358,450,627,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00004.png,612,616,824,826,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00005.png,1154,404,1367,537,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00007.png,196,425,374,746,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00007.png,664,452,806,746,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00008.png,1526,532,1785,801,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00009.png,1745,498,1991,808,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00009.png,1259,307,1521,594,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00012.png,1175,628,1361,756,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00013.png,1652,347,1852,576,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00013.png,1381,407,1530,578,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00015.png,1224,565,1425,698,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00016.png,364,273,580,727,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00016.png,44,284,266,672,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00017.png,250,119,452,692,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00017.png,599,178,801,769,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00019.png,256,564,455,737,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00020.png,343,590,469,751,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00022.png,538,163,763,704,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00022.png,162,192,501,648,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00023.png,1542,187,1832,926,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00023.png,1191,190,1424,850,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00024.png,239,447,397,641,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00026.png,1342,366,1513,575,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00026.png,1674,509,1768,687,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00028.png,1234,522,1362,585,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00029.png,176,189,346,424,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00030.png,1169,560,1376,776,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00030.png,1562,629,1731,733,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00032.png,298,252,511,475,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00032.png,668,98,865,624,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00035.png,696,139,946,677,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00035.png,262,101,515,553,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00036.png,1265,285,1462,603,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00036.png,1657,290,1851,638,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00037.png,1491,437,1740,796,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00037.png,1199,393,1367,741,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00040.png,1324,228,1560,814,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00040.png,1658,240,1915,850,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00041.png,277,138,495,518,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00042.png,204,485,343,622,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00043.png,1333,231,1499,478,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00044.png,1719,357,1844,483,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00044.png,1294,263,1472,576,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00046.png,1706,371,1905,592,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00050.png,1603,356,1839,614,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00050.png,1270,396,1461,715,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00052.png,643,305,874,662,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00052.png,224,455,521,616,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00053.png,663,368,740,455,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00056.png,1173,232,1328,488,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00056.png,1583,267,1794,557,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00058.png,136,659,317,788,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00058.png,685,415,879,745,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00059.png,1179,463,1468,839,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00059.png,1703,450,1933,848,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00061.png,179,581,348,764,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00061.png,538,539,724,708,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00062.png,1269,530,1466,750,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00064.png,138,79,412,670,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00064.png,533,108,721,823,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00065.png,1280,73,1554,755,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00065.png,1638,78,1914,837,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00066.png,42,257,314,699,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00067.png,1279,262,1487,582,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00067.png,1703,207,1962,500,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00068.png,576,496,799,676,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00069.png,1284,529,1413,652,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00071.png,1699,316,1830,593,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00071.png,1344,598,1484,790,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00072.png,197,556,340,726,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00075.png,214,553,369,712,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00076.png,586,406,847,928,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00076.png,259,409,429,793,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00077.png,76,450,229,713,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00078.png,266,220,478,723,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00078.png,661,236,856,676,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00079.png,260,177,451,629,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00079.png,632,142,814,457,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00080.png,594,456,752,639,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00080.png,259,347,412,559,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00081.png,1057,652,1398,937,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00081.png,1599,461,1821,889,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00082.png,1187,493,1387,660,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00082.png,1562,475,1802,727,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00083.png,590,361,805,779,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00083.png,169,225,450,714,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00084.png,1678,514,1848,705,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00086.png,230,247,403,667,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00087.png,1694,138,1982,340,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00088.png,159,388,345,501,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00089.png,1593,374,1889,907,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00090.png,554,363,813,787,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00090.png,184,432,386,802,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00091.png,724,466,977,731,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00092.png,235,523,468,699,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00092.png,588,476,835,740,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00093.png,209,172,423,797,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00093.png,608,211,901,844,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00094.png,1212,455,1431,796,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00094.png,1607,369,1854,650,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00095.png,1384,253,1564,445,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00096.png,152,215,376,595,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00096.png,484,261,713,659,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00100.png,1378,375,1542,668,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00100.png,1722,454,2003,872,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00101.png,341,346,492,501,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00102.png,1179,429,1413,753,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00103.png,671,540,839,622,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00104.png,1225,351,1479,668,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00104.png,1614,367,1859,652,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00105.png,1776,377,1917,680,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00107.png,261,73,443,446,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00107.png,554,220,780,566,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00109.png,1304,495,1524,665,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00109.png,1670,471,1967,665,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00111.png,557,304,756,683,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00111.png,215,177,435,819,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00112.png,1689,373,1889,645,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00113.png,1542,327,1745,585,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00113.png,1081,380,1358,669,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00114.png,1661,241,1871,454,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00115.png,1230,577,1396,785,opacity
