/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00000.png,342,247,559,690,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00001.png,1596,109,1880,682,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00001.png,1217,137,1512,748,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00002.png,157,292,436,626,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00003.png,1193,512,1461,879,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00006.png,1612,341,1868,760,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00006.png,1177,204,1439,750,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00007.png,196,425,374,746,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00007.png,664,452,806,746,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00009.png,1745,498,1991,808,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00009.png,1259,307,1521,594,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00010.png,305,201,512,511,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00010.png,617,236,811,591,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00012.png,1175,628,1361,756,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00013.png,1652,347,1852,576,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00013.png,1381,407,1530,578,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00014.png,1649,468,1934,620,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00014.png,1235,432,1451,565,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00017.png,250,119,452,692,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00017.png,599,178,801,769,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00018.png,158,261,352,570,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00019.png,256,564,455,737,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00020.png,343,590,469,751,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00021.png,606,288,909,915,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00021.png,114,198,444,863,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00023.png,1542,187,1832,926,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00023.png,1191,190,1424,850,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00024.png,239,447,397,641,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00025.png,1628,389,1859,671,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00025.png,1325,340,1464,610,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00026.png,1342,366,1513,575,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00026.png,1674,509,1768,687,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00027.png,1327,283,1465,430,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00028.png,1234,522,1362,585,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00029.png,176,189,346,424,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00030.png,1169,560,1376,776,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00030.png,1562,629,1731,733,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00032.png,298,252,511,475,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00032.png,668,98,865,624,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00033.png,591,226,862,639,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00033.png,254,233,520,538,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00034.png,178,505,400,771,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00034.png,669,479,862,856,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00035.png,696,139,946,677,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00035.png,262,101,515,553,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00036.png,1265,285,1462,603,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00036.png,1657,290,1851,638,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00037.png,1491,437,1740,796,opacity
/home/ai/workspace/kaggle-rsna18/src/etl/../../data/train_images/concat/ConcatenatedImage00037.png,1199,393,1367,741,opacity
